timestamp, Sun Apr 22 23:46:59 2001 PT
Yahoo! Sports http://sports.yahoo.com, The data is for personal use only and any reproduction or distribution for commercial purposes is expressly prohibited.
ID,TEAM,NAME,FULLNAME,STATUS,POS,AVG,BAT,HIT,DOUBLE,TRIPLE,HOMER,WALK,STEAL,HAND,CAUGHT,SAC_HIT,SAC_FLY,ERROR,RUN,RBI,PASSED,SO,GAMES,SLUGGING,HIT_BY,ON_BASE,ERA,WIN,LOSS,SAVE,INNING,H,BB,K,HR,R,ER,HIT_BAT,WP,BALK,WINNING,START,COMPLETE,SHUTOUT
8911,COL,K Davis,Kane Davis,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,6,0,0,0,5.4,0,0,0,8.1,7,5,7,0,5,5,0,2,0,0,0,0,0
8912,CLE,T Drew,Tim Drew,A,SP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,4.22,0,0,0,3.2,10,4,3,2,8,3,0,2,0,0,1,0,0
8913,MIL,Rigdon,Paul Rigdon,A,SP,250,8,2,0,0,0,0,0,,0,2,0,0,1,1,0,1,3,250,0,250,3.33,1,0,0,20,25,10,14,5,10,7,0,0,0,1000,3,0,0
8914,CLE,Sabathia,Cc Sabathia,A,SP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,3,0,0,0,4.86,2,0,0,16.2,14,6,8,1,9,9,0,1,1,1000,3,0,0
8918,DET,V Santos,Victor Santos,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7.2,5,4,4,0,3,0,0,0,0,0,0,0,0
8940,TAM,Prieto,Ariel Prieto,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,6,0,1,0,1,1,0,0,0,0,0,0,0
8956,COL,Dingman,Chris Dingman,I,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,10.8,0,0,0,1.2,2,1,1,1,2,2,0,0,0,0,0,0,0
8957,NYY,Noel,Todd Noel,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8958,CLE,Westbrook,Jake Westbrook,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,2.7,0,0,0,3.1,3,0,1,1,1,1,0,0,0,0,0,0,0
8966,SEA,Hodges,Kevin Hodges,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8980,TAM,Harper,Travis Harper,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,7.71,0,2,0,7,15,3,2,5,11,6,0,1,0,0,2,0,0
9016,BAL,L Rivera,Luis Rivera,I,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9033,CIN,R Bell,Rob Bell,M,SP,0,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,1,1,0,0,0,5.4,0,0,0,5,3,4,6,0,3,3,0,0,0,0,1,0,0
9034,CIN,J Riedling,John Riedling,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,2.79,0,1,1,8.2,7,2,9,0,3,3,1,4,0,0,0,0,0
9043,COL,T Christman,Tim Christman,A,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
9056,FLA,Penny,Brad Penny,A,SP,111,9,1,0,0,0,0,0,,0,1,0,0,0,0,0,5,3,111,0,111,2.51,0,0,0,19.2,25,8,12,2,9,8,1,0,0,1000,3,1,1
9062,FLA,Grilli,Jason Grilli,A,SP,400,5,2,0,0,1,0,0,,0,1,0,0,1,2,0,1,3,1000,0,400,3.06,2,1,0,17.2,14,6,11,2,6,6,1,0,0,667,3,0,0
9068,LOS,Foster,Kris Foster,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9075,HOU,Franklin,Wayne Franklin,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,6.43,0,0,0,7,11,3,4,2,5,5,0,0,0,0,0,0,0
9094,MIL,B Sheets,Ben Sheets,M,SP,0,3,0,0,0,0,0,0,R,0,0,0,0,0,0,0,2,2,0,0,0,6,0,2,0,12,13,8,11,2,8,8,1,1,0,0,2,0,0
9132,SDG,K Walker,Kevin Walker,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,3.52,0,0,0,7.2,2,5,13,0,3,3,0,0,1,0,0,0,0
9136,SDG,Eaton,Adam Eaton,A,SP,200,5,1,0,0,0,1,0,,0,1,0,0,0,1,0,0,4,200,0,333,7.56,2,1,0,16.2,22,8,13,6,15,14,1,2,0,667,3,0,0
9141,HOU,Linebrink,Scott Linebrink,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,3,4,0,1,0,0,0,0,0,0,0,0
9158,SDG,Osting,Jimmy Osting,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9167,ANA,Weber,Ben Weber,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,7,0,0,0,1.23,0,0,0,6.1,8,3,3,1,1,1,0,0,0,0,0,0,0
9177,ATL,J Marquis,Jason Marquis,A,RP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,5,0,0,0,2.57,0,0,0,6,2,5,4,1,2,2,0,0,0,0,0,0,0
9211,FLA,Strong,Joe Strong,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
9226,SDG,Tollberg,Brian Tollberg,A,SP,0,7,0,0,0,0,0,0,,0,1,0,0,0,0,0,5,3,0,0,0,3.32,1,1,0,19,18,5,11,2,8,7,0,0,0,500,3,0,0
9237,NYY,Choate,Randy Choate,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,3.52,1,0,0,7,2,5,7,0,3,3,4,2,0,1000,0,0,0
9246,SDG,Maurer,Dave Maurer,M,RP,0,1,0,0,0,0,0,0,L,0,0,0,0,0,0,0,1,3,0,0,0,10.8,0,0,0,5,8,4,4,1,6,6,0,1,0,0,0,0,0
9249,BAL,Kohlmeier,Ryan Kohlmeier,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,7.27,1,0,3,7.2,12,9,10,4,7,4,0,1,0,1000,0,0,0
9250,KAN,K Wilson,Kris Wilson,A,RP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,6,0,0,0,7.71,0,0,0,9.1,15,3,7,2,10,8,1,0,0,0,0,0,0
9261,CHA,Biddle,Rocky Biddle,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,13,22,6,9,1,7,2,0,0,0,1000,2,0,0
9266,MON,Reames,Britt Reames,A,SP,143,7,1,0,0,0,2,0,,0,0,0,0,0,1,0,2,4,143,0,333,2.45,2,0,0,22,17,16,15,3,8,6,0,0,0,1000,4,0,0
9276,LOS,Prokopec,Luke Prokopec,A,RP,250,4,1,0,0,0,0,0,R,0,1,0,1,0,0,0,1,1,250,0,250,1.98,1,0,0,7.2,10,0,7,1,3,1,1,0,0,1000,1,0,0
9283,NYY,Keisler,Randy Keisler,M,SP,0,0,0,0,0,0,0,0,L,0,0,0,1,0,0,0,0,2,0,0,0,8.59,0,1,0,7.1,9,11,12,2,7,7,0,0,0,0,2,0,0
9285,ATL,Seelbach,Chris Seelbach,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,4.5,0,0,0,4,2,2,5,0,2,2,0,0,0,0,0,0,0
9288,SFO,Zerbe,Chad Zerbe,A,RP,0,1,0,0,0,0,0,0,L,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9289,MIN,D Mota,Danny Mota,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9301,ARI,Prinz,Bret Prinz,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,CHN,C Duncan,Courtney Duncan,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,5.06,1,0,0,4.1,6,5,4,0,3,3,0,0,0,1000,0,0,0
9328,TAM,T Phelps,Travis Phelps,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,3.86,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0
9361,PIT,Beimel,Joe Beimel,A,RP,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,4,0,0,0,1.74,1,0,0,10.1,9,4,7,1,2,2,0,0,0,1000,1,0,0
9377,STL,Karnuth,Jason Karnuth,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0
9400,ANA,Lukasiewicz,Mark Lukasiewicz,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,ANA,Espina,Randy Espina,I,SP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9405,TOR,File,Bob File,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,2.08,1,1,0,4.1,5,1,4,0,1,1,0,0,0,500,0,0,0
9408,OAK,J Pena,Juan Pena,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9409,OAK,Ireland,Eric Ireland,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,OAK,B Snow,Bert Snow,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9421,CHA,Fogg,Josh Fogg,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9422,CHA,Vining,Ken Vining,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9423,LOS,C Garcia,Carlos Garcia,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9424,LOS,Jos Nunez,Jose A Nunez,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,9,0,1,0,5,7,0,5,3,5,5,0,0,0,0,0,0,0
9425,LOS,Ri Rodriguez,Ricardo Rodriguez,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9428,NYY,A Hernandez,Adrian Hernandez,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0
9429,NYY,Parker,Christian Parker,I,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,3,8,1,1,2,7,7,0,0,0,0,1,0,0
9430,NYY,B Rogers,Brian Rogers,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9439,SDG,Lawrence,Brian Lawrence,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,3,0,0,0,9.64,0,0,0,4.2,4,4,2,1,5,5,1,0,0,0,0,0,0
9443,PHI,Oropesa,Eddie Oropesa,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,3,5,4,3,0,3,3,0,0,0,0,0,0,0
9446,SEA,Atchison,Scott Atchison,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9447,KAN,Cogan,Tony Cogan,A,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,11,0,0,0,7.71,0,1,0,7,10,4,5,2,6,6,1,1,0,0,0,0,0
9448,MON,Sc Stewart,Scott Stewart,A,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,1,2,5,0,0,0,0,1,0,0,0,0,0
9452,BAL,C Paronto,Chad Paronto,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,6.75,0,0,0,3.1,4,1,1,1,4,4,0,0,0,1000,0,0,0
